epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,8199.48,1.44872,0.89159,1.54009,0.91368,0.36559,0.49983,0.17838,2.38934,4.44427,2.30849,0.005413,0.005413,0.005413
141,8259.99,1.47869,0.90902,1.55828,0.58264,0.60295,0.56749,0.21962,2.30695,1.18019,2.18738,0.00538,0.00538,0.00538
142,8318.37,1.52582,0.95519,1.5733,0.85995,0.44732,0.49308,0.2187,2.1599,1.70711,2.13832,0.005347,0.005347,0.005347
143,8379.64,1.46204,0.90829,1.57886,0.66344,0.66618,0.63767,0.34718,1.68611,0.91007,1.74707,0.005314,0.005314,0.005314
144,8437.69,1.43,0.88518,1.53741,0.7881,0.04762,0.04263,0.00632,4.0141,5.03705,4.52029,0.005281,0.005281,0.005281
145,8495.32,1.4563,0.87217,1.53828,0.92222,0.52183,0.55311,0.22663,2.41391,1.65719,2.28046,0.005248,0.005248,0.005248
146,8554.32,1.41633,0.85403,1.51265,0.55411,0.45428,0.5036,0.2524,2.05464,1.98488,2.12198,0.005215,0.005215,0.005215
147,8613.02,1.46016,0.88627,1.54972,0.66899,0.19841,0.18029,0.03295,3.22548,3.23526,3.06538,0.005182,0.005182,0.005182
148,8678.26,1.44035,0.84767,1.50654,0.58019,0.64109,0.62369,0.32271,1.84648,1.03177,1.83284,0.005149,0.005149,0.005149
149,8741.6,1.48536,0.90401,1.55474,0.94076,0.59325,0.5956,0.29117,1.97462,1.04357,1.97706,0.005116,0.005116,0.005116
150,8806.98,1.43198,0.83743,1.50173,0.58031,0.52866,0.49931,0.16984,2.6878,1.70102,2.61993,0.005083,0.005083,0.005083
151,8864.6,1.44735,0.90289,1.51512,0.59738,0.66706,0.60725,0.27777,2.13159,1.09308,2.02202,0.00505,0.00505,0.00505
152,8927.94,1.41759,0.85893,1.51667,0.68457,0.69158,0.68092,0.36845,1.77047,0.94576,1.74782,0.005017,0.005017,0.005017
153,8994.52,1.45429,0.87761,1.52174,0.63475,0.65888,0.63493,0.33316,1.89521,0.94239,1.90862,0.004984,0.004984,0.004984
154,9060.58,1.4223,0.84991,1.52674,0.58682,0.66733,0.62174,0.27159,2.11108,1.05853,2.05017,0.004951,0.004951,0.004951
155,9126.02,1.40319,0.83262,1.48234,0.58257,0.59013,0.59789,0.25499,2.11963,1.1684,2.11659,0.004918,0.004918,0.004918
156,9194.82,1.43329,0.86755,1.50195,0.59794,0.60648,0.57802,0.28093,1.97829,1.03165,1.98214,0.004885,0.004885,0.004885
157,9255.81,1.40222,0.83287,1.4906,0.6836,0.6907,0.6743,0.37862,1.69411,0.83872,1.75088,0.004852,0.004852,0.004852
158,9321.4,1.40907,0.85167,1.4955,0.38371,0.32638,0.30373,0.07757,3.19186,2.09217,3.03794,0.004819,0.004819,0.004819
159,9380.38,1.40369,0.85263,1.50858,0.69544,0.52866,0.55913,0.27331,1.88975,1.49259,1.91668,0.004786,0.004786,0.004786
160,9444.58,1.4247,0.82326,1.51332,0.69544,0.52866,0.55913,0.27331,3.39313,6.165,4.0133,0.004753,0.004753,0.004753
161,9511.91,1.39537,0.84124,1.47572,0.96217,0.58367,0.63054,0.29546,1.98466,1.00852,2.03906,0.00472,0.00472,0.00472
162,9577.66,1.37892,0.84024,1.48164,0.83712,0.16865,0.17866,0.04151,3.14796,4.39175,3.2551,0.004687,0.004687,0.004687
163,9642.84,1.37853,0.82848,1.47929,0.87866,0.54662,0.5458,0.20769,2.41922,1.23359,2.37114,0.004654,0.004654,0.004654
164,9709.46,1.36551,0.84034,1.47515,0.52567,0.57562,0.53941,0.2243,2.22384,1.42518,2.21492,0.004621,0.004621,0.004621
165,9777.33,1.39291,0.86071,1.48416,0.77794,0.20437,0.19124,0.04355,3.14457,3.25474,3.16503,0.004588,0.004588,0.004588
166,9842.51,1.35751,0.79092,1.48332,0.76691,0.60417,0.64516,0.34134,1.7842,0.98261,1.82855,0.004555,0.004555,0.004555
167,9907.63,1.36498,0.84459,1.46686,0.63799,0.67244,0.65769,0.36219,1.80024,0.88858,1.80852,0.004522,0.004522,0.004522
168,9973.14,1.35755,0.79433,1.47059,0.59848,0.69114,0.6182,0.32885,1.81065,0.9472,1.83146,0.004489,0.004489,0.004489
169,10038.9,1.32433,0.7721,1.43209,0.6266,0.67923,0.64791,0.35439,1.79573,0.94186,1.82475,0.004456,0.004456,0.004456
170,10103.9,1.34952,0.77903,1.43546,0.6282,0.69158,0.64703,0.35368,1.74254,0.88086,1.78842,0.004423,0.004423,0.004423
171,10168.1,1.36265,0.81236,1.46893,0.44051,0.05952,0.03337,0.00613,3.61443,3.8461,4.06233,0.00439,0.00439,0.00439
172,10232.1,1.32433,0.77371,1.44166,0.93573,0.41164,0.46393,0.08678,3.17532,1.72923,3.21229,0.004357,0.004357,0.004357
173,10295.9,1.35799,0.79216,1.44708,0.86281,0.67923,0.72316,0.38613,1.69521,0.84011,1.74965,0.004324,0.004324,0.004324
174,10359.9,1.34178,0.7841,1.43606,0.57677,0.59405,0.61115,0.28256,1.91248,1.27276,2.04984,0.004291,0.004291,0.004291
175,10423.8,1.38619,0.81868,1.47622,0.90135,0.47968,0.47653,0.13741,2.67718,1.53265,2.68096,0.004258,0.004258,0.004258
176,10487.7,1.32389,0.78311,1.44555,0.61499,0.53362,0.5673,0.23669,2.22298,1.41717,2.11206,0.004225,0.004225,0.004225
177,10551.6,1.3674,0.80272,1.44436,0.65968,0.1822,0.18729,0.03901,3.29697,3.12288,3.59823,0.004192,0.004192,0.004192
178,10617,1.36296,0.81499,1.42394,0.97,0.59159,0.66503,0.29393,2.06504,1.03242,2.14348,0.004159,0.004159,0.004159
179,10681.1,1.38464,0.84768,1.4602,0.58939,0.66733,0.64644,0.30189,1.96704,1.00638,2.02705,0.004126,0.004126,0.004126
180,10745.2,1.40212,0.84599,1.4804,0.63434,0.58804,0.58004,0.23079,2.33115,1.10657,2.32886,0.004093,0.004093,0.004093
181,10809.1,1.39035,0.83568,1.47835,0.95483,0.56746,0.59334,0.26871,2.05527,1.17016,2.01756,0.00406,0.00406,0.00406
182,10873.3,1.34417,0.81227,1.43401,0.65826,0.6056,0.63019,0.2762,2.00622,1.08211,2.01164,0.004027,0.004027,0.004027
183,10938,1.32672,0.81714,1.44311,0.68085,0.65454,0.66063,0.40031,1.60269,0.83532,1.697,0.003994,0.003994,0.003994
184,11002.4,1.34552,0.78245,1.44302,0.94107,0.52365,0.59111,0.26706,1.98444,1.6549,2.06705,0.003961,0.003961,0.003961
185,11067.7,1.30378,0.77907,1.41463,0.70464,0.67879,0.67998,0.39827,1.60957,0.80234,1.69227,0.003928,0.003928,0.003928
186,11133.1,1.38356,0.82814,1.47689,0.67735,0.66189,0.66221,0.35564,1.64308,0.91595,1.75487,0.003895,0.003895,0.003895
