epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,5921.66,1.55672,0.93236,1.51436,0.75441,0.57672,0.60739,0.28398,1.85973,1.4808,1.86624,0.00637,0.00637,0.00637
112,5974.57,1.57051,0.96291,1.53369,0.74473,0.27976,0.28724,0.06867,3.16261,2.44263,3.16407,0.006337,0.006337,0.006337
113,6027.48,1.54637,0.94175,1.51694,0.70845,0.28081,0.28806,0.06903,3.18631,1.74576,3.26764,0.006304,0.006304,0.006304
114,6080.43,1.55204,0.92508,1.52612,0.40866,0.04762,0.03952,0.00693,3.928,4.45032,4.44147,0.006271,0.006271,0.006271
115,6133.33,1.50764,0.9258,1.49793,0.581,0.25603,0.20948,0.05758,3.03266,3.99795,2.92267,0.006238,0.006238,0.006238
116,6186.15,1.58339,0.9557,1.52412,0.63453,0.66671,0.6191,0.30575,1.86478,1.05183,1.88435,0.006205,0.006205,0.006205
117,6239.08,1.47896,0.92429,1.50464,0.47956,0.06746,0.03877,0.00531,4.11337,4.37677,4.15735,0.006172,0.006172,0.006172
118,6291.96,1.58253,0.9825,1.54705,0.42442,0.34166,0.32395,0.12745,2.84758,2.33679,2.73549,0.006139,0.006139,0.006139
119,6344.89,1.53672,0.90481,1.48565,0.45749,0.3933,0.43189,0.14922,2.60589,1.86598,2.45072,0.006106,0.006106,0.006106
120,6397.84,1.54942,0.93587,1.53873,0.84255,0.36097,0.38764,0.13611,2.86759,2.20694,2.85728,0.006073,0.006073,0.006073
121,6450.82,1.4705,0.91155,1.47865,0.56257,0.55372,0.56662,0.27701,2.12407,1.48674,2.06549,0.00604,0.00604,0.00604
122,6503.76,1.52485,0.91487,1.52193,0.60533,0.63703,0.62223,0.31441,1.87054,1.15587,1.86957,0.006007,0.006007,0.006007
123,6556.66,1.5147,0.92963,1.4875,0.103,0.0496,0.04548,0.01244,3.53809,3.74832,3.36584,0.005974,0.005974,0.005974
