epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,8767.22,1.44815,0.89914,1.54059,0.97306,0.57688,0.66199,0.27732,2.08055,1.16946,2.04417,0.005281,0.005281,0.005281
145,8827.14,1.42737,0.85936,1.51234,0.96193,0.57937,0.63565,0.32942,1.84901,1.08186,1.858,0.005248,0.005248,0.005248
146,8884.81,1.42147,0.8508,1.50375,0.97143,0.57948,0.65868,0.32139,1.89974,1.0804,1.87178,0.005215,0.005215,0.005215
147,8942.81,1.47335,0.87335,1.54058,0.85824,0.33922,0.43106,0.13764,2.80916,3.07777,2.78282,0.005182,0.005182,0.005182
148,8999.83,1.44065,0.85027,1.49242,0.68743,0.17262,0.14605,0.02779,3.16496,9.58605,3.40838,0.005149,0.005149,0.005149
149,9065.91,1.46095,0.90206,1.52614,0.84767,0.32726,0.32089,0.11997,2.57497,5.01504,2.57312,0.005116,0.005116,0.005116
150,9126.8,1.44934,0.85285,1.50374,0.56594,0.6045,0.5653,0.25566,2.19102,1.10482,2.16729,0.005083,0.005083,0.005083
151,9187.89,1.47368,0.88928,1.52739,0.6428,0.69214,0.615,0.33072,1.85887,0.93204,1.85297,0.00505,0.00505,0.00505
152,9248.91,1.45567,0.88435,1.53817,0.6103,0.58179,0.60789,0.26333,2.24127,1.05086,2.20734,0.005017,0.005017,0.005017
153,9309.97,1.45424,0.87175,1.49453,0.64903,0.64648,0.64127,0.34398,1.8143,0.98093,1.80419,0.004984,0.004984,0.004984
154,9370.73,1.44757,0.8399,1.51923,0.59091,0.51477,0.55043,0.27046,2.1778,1.57981,2.10183,0.004951,0.004951,0.004951
155,9431.93,1.39676,0.82402,1.48088,0.63187,0.67252,0.6284,0.32671,1.9153,0.95894,1.9086,0.004918,0.004918,0.004918
156,9493.16,1.44319,0.85595,1.50241,0.59591,0.7015,0.62444,0.27489,2.24788,1.07201,2.18267,0.004885,0.004885,0.004885
157,9554.49,1.42316,0.85444,1.50824,0.85343,0.40873,0.43823,0.12468,2.98986,1.57546,2.93431,0.004852,0.004852,0.004852
158,9615.14,1.42457,0.84045,1.49241,0.59365,0.29563,0.27064,0.06483,3.29733,1.91051,3.45166,0.004819,0.004819,0.004819
159,9675.89,1.42294,0.83683,1.52518,0.79531,0.37897,0.40013,0.11431,3.02456,2.73983,3.02666,0.004786,0.004786,0.004786
160,9736.59,1.43191,0.85486,1.50726,0.72586,0.2957,0.31249,0.06202,3.47405,1.89603,3.46342,0.004753,0.004753,0.004753
161,9798.01,1.40825,0.8383,1.49522,0.92566,0.55754,0.58968,0.23996,2.25904,1.22775,2.27246,0.00472,0.00472,0.00472
162,9859.04,1.38209,0.82748,1.48263,0.83853,0.4281,0.45368,0.18126,2.45881,1.61726,2.40878,0.004687,0.004687,0.004687
163,9919.91,1.3773,0.80644,1.46474,0.65239,0.70304,0.67601,0.37919,1.67795,0.85133,1.71876,0.004654,0.004654,0.004654
164,9980.91,1.42218,0.84852,1.50235,0.57536,0.59061,0.57568,0.23592,2.31766,1.14345,2.31219,0.004621,0.004621,0.004621
165,10041.7,1.41625,0.86294,1.50063,0.88769,0.55905,0.57577,0.18956,2.52785,1.29705,2.46808,0.004588,0.004588,0.004588
166,10102.8,1.39196,0.80072,1.49819,0.37339,0.03571,0.01039,0.00174,3.72096,8.01309,3.99881,0.004555,0.004555,0.004555
167,10163.7,1.407,0.84236,1.4897,0.9439,0.37966,0.47535,0.19483,2.42273,2.57754,2.35023,0.004522,0.004522,0.004522
168,10224.6,1.40763,0.7924,1.47571,0.67994,0.71353,0.64377,0.32638,1.81405,0.99469,1.80857,0.004489,0.004489,0.004489
169,10285.5,1.30627,0.77391,1.41827,0.6674,0.69004,0.65667,0.3165,1.9464,0.95677,1.92334,0.004456,0.004456,0.004456
170,10346.6,1.37553,0.78144,1.44927,0.60581,0.37977,0.48031,0.16209,2.8103,2.72593,2.60413,0.004423,0.004423,0.004423
171,10407.4,1.38662,0.83147,1.48274,0.66479,0.58025,0.62657,0.31472,2.03893,1.16073,2.01012,0.00439,0.00439,0.00439
172,10468.4,1.34181,0.79417,1.4702,0.89549,0.55556,0.57854,0.27738,2.11676,1.10199,2.13057,0.004357,0.004357,0.004357
173,10529.2,1.37683,0.77137,1.45923,0.86521,0.47386,0.51418,0.25551,1.96138,1.46172,1.9993,0.004324,0.004324,0.004324
174,10590.3,1.36352,0.80419,1.45389,0.85802,0.41981,0.47101,0.20121,2.18766,1.62277,2.16006,0.004291,0.004291,0.004291
175,10651.2,1.39794,0.8244,1.48155,0.67751,0.72862,0.67311,0.38078,1.65848,0.83147,1.72685,0.004258,0.004258,0.004258
176,10712.1,1.35832,0.78081,1.45637,0.62783,0.69114,0.66207,0.36119,1.67085,0.83939,1.72008,0.004225,0.004225,0.004225
177,10773,1.3688,0.81466,1.42826,0.57311,0.6314,0.59353,0.26067,2.16398,1.03818,2.25991,0.004192,0.004192,0.004192
178,10833.6,1.37767,0.79156,1.42215,0.67764,0.61883,0.62713,0.26068,2.25492,1.09401,2.27082,0.004159,0.004159,0.004159
179,10894.2,1.39033,0.82154,1.44862,0.79798,0.26786,0.28651,0.06063,3.24934,2.528,3.21967,0.004126,0.004126,0.004126
180,10955.4,1.41314,0.85147,1.48329,0.49642,0.4612,0.44013,0.12105,2.95021,1.42263,2.95361,0.004093,0.004093,0.004093
181,11017.8,1.41574,0.8306,1.48622,0.63431,0.60492,0.59523,0.26599,2.13991,1.07106,2.16589,0.00406,0.00406,0.00406
182,11079.3,1.35493,0.78905,1.43277,0.69954,0.73431,0.69722,0.3991,1.63885,0.80432,1.6909,0.004027,0.004027,0.004027
183,11140.9,1.3607,0.79648,1.45901,0.68313,0.66689,0.6548,0.36289,1.68771,0.8301,1.79921,0.003994,0.003994,0.003994
184,11201.7,1.35661,0.77302,1.45307,0.45795,0.34752,0.38871,0.1123,2.93788,2.1129,2.78482,0.003961,0.003961,0.003961
185,11262.9,1.31998,0.7913,1.42299,0.71808,0.67568,0.69163,0.37087,1.69798,0.83981,1.73946,0.003928,0.003928,0.003928
186,11323.5,1.41587,0.81747,1.47917,0.73442,0.64264,0.64181,0.35699,1.74442,0.89242,1.80351,0.003895,0.003895,0.003895
